eventid,Number Of Hostages Killed,Number Of Hostages Killed (US),Hours of Kidnapping,Days of Kidnapping,Country That Kidnappers Diverted To,Country of Kidnapping Resolution,Ransom Demanded?,Ransom Amount,Ransom Amount (US),Ransom Paid,Ransom Paid (US),Kidnapping Outcome,Number Released/Escaped/Rescued
198805070003,2.0,0.0,0.0,2.0,Unknown,Turkey,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198805150002,1.0,0.0,0.0,2.0,Unknown,India,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198805200002,1.0,0.0,0.0,393.0,Unknown,Lebanon,0.0,,,,,Hostage(s) released by perpetrators,1.0
198805230007,4.0,0.0,0.0,,Unknown,Bangladesh,0.0,,,,,Unknown,
198805290003,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198806010012,2.0,0.0,,,Unknown,Philippines,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198806110003,2.0,0.0,0.0,1.0,Unknown,Unknown,0.0,,,,,Unknown,
198806170010,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198806170015,4.0,0.0,0.0,,Unknown,Unknown,0.0,,,,,Unknown,
198806190015,1.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198806260002,1.0,0.0,0.0,1.0,Unknown,Sri Lanka,0.0,,,,,Unknown,
198806270002,1.0,0.0,,,Unknown,Colombia,1.0,2000000.0,,,,Unknown,
198806270003,1.0,0.0,0.0,173.0,Unknown,Ethiopia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198806300008,-99.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198807010010,2.0,0.0,0.0,1.0,Unknown,Unknown,0.0,,,,,Unknown,2.0
198807180014,4.0,0.0,0.0,,Unknown,Unknown,0.0,,,,,Unknown,
198807220009,8.0,0.0,0.0,,Unknown,Unknown,0.0,,,,,Unknown,
198807270013,2.0,0.0,0.0,,Unknown,Unknown,0.0,,,,,Unknown,
198808020007,3.0,0.0,0.0,,Unknown,Unknown,0.0,,,,,Unknown,
198808270026,4.0,0.0,0.0,,Unknown,Unknown,0.0,,,,,Unknown,
198808270027,38.0,0.0,0.0,,Unknown,Unknown,0.0,,,,,Unknown,
198809110011,11.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198809130003,69.0,0.0,26.0,0.0,Unknown,Lesotho,0.0,,,,,Successful Rescue,
198809140001,2.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,1.0
198809280009,13.0,0.0,,,Unknown,Colombia,0.0,,,,,Hostage(s) escaped (not during rescue attempt),
198810010011,1.0,0.0,,,Unknown,Colombia,1.0,,,2.0,,Unknown,
198810050012,15.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198810100006,2.0,0.0,,,Unknown,South Africa,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198810140007,-99.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198810200006,-99.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198810240015,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198811030007,27.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Combination,23.0
198811060003,2.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198811150007,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198811150008,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198811170008,1.0,0.0,0.0,29.0,Unknown,Lebanon,0.0,,,,,Hostage(s) released by perpetrators,1.0
198811220008,8.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198811230007,1.0,0.0,0.0,,Unknown,El Salvador,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198811230008,1.0,0.0,0.0,,Unknown,Honduras,0.0,,,,,Unknown,
198811240004,22.0,0.0,,,Unknown,Guatemala,0.0,,,,,Hostage(s) killed (not during rescue attempt),22.0
198811290009,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Successful Rescue,
198812060012,1.0,0.0,0.0,0.0,Unknown,El Salvador,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198812080005,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198812130011,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198812140010,1.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198812160008,3.0,0.0,0.0,,Unknown,Lebanon,0.0,,,,,Successful Rescue,3.0
198812160009,1.0,0.0,0.0,,Unknown,Lebanon,0.0,,,,,Unknown,
198812180005,2.0,0.0,0.0,,Unknown,El Salvador,0.0,,,,,Unknown,
198812220005,1.0,0.0,,,Unknown,Suriname,0.0,,,,,Unknown,
198812250004,7.0,0.0,0.0,1.0,Unknown,India,0.0,,,,,Hostage(s) killed (not during rescue attempt),7.0
198812250005,6.0,0.0,0.0,,Unknown,India,0.0,,,,,Unknown,
198812270003,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198812270004,1.0,0.0,0.0,4.0,Unknown,Switzerland,1.0,3300000.0,,0.0,,Unknown,
198901000001,1.0,0.0,,,Unknown,Colombia,1.0,300000.0,,,,Successful Rescue,1.0
198901040014,2.0,2.0,0.0,67.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,2.0
198901050004,5.0,0.0,0.0,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,
198901060014,15.0,0.0,,,Unknown,Bangladesh,0.0,,,,,Unknown,
198901080006,6.0,0.0,0.0,,Unknown,Unknown,0.0,,,,,Unknown,
198901140011,1.0,0.0,0.0,30.0,Unknown,Belgium,1.0,5000000.0,,2500000.0,,Hostage(s) released by perpetrators,1.0
198901150012,9.0,0.0,,,Unknown,Philippines,0.0,,,,,Unknown,
198901230007,4.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198901270015,2.0,1.0,0.0,10.0,Unknown,Colombia,0.0,,,,,Successful Rescue,2.0
198901300011,2.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198902100009,11.0,0.0,0.0,,Unknown,Unknown,0.0,,,,,Unknown,
198902100010,11.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198902100014,17.0,0.0,,,Unknown,Nicaragua,0.0,,,,,Hostage(s) escaped (not during rescue attempt),7.0
198902140010,3.0,0.0,,,Unknown,India,0.0,,,,,Unknown,
198902150019,3.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198902160016,11.0,0.0,,,Unknown,West Bank and Gaza Strip,0.0,,,,,Unknown,
198902210039,2.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198902250008,1.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198902260009,4.0,0.0,0.0,87.0,Unknown,Sudan,0.0,,,,,Hostage(s) released by perpetrators,4.0
198902270010,4.0,0.0,,,Unknown,Peru,0.0,,,,,Unknown,
198902280029,1.0,0.0,,,Unknown,Laos,1.0,2800000.0,,,,Successful Rescue,1.0
198903060007,1.0,0.0,0.0,99.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198903070016,1.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198903160009,4.0,0.0,0.0,15.0,Unknown,Mozambique,0.0,,,,,Successful Rescue,4.0
198903220019,-99.0,0.0,,,Unknown,Czechoslovakia,0.0,,,,,Unknown,
198903290007,11.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198903300007,1.0,0.0,0.0,11.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198903300008,1.0,0.0,0.0,12.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198903300009,1.0,0.0,0.0,12.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198904000001,2.0,0.0,,,Unknown,Peru,0.0,,,,,Hostage(s) released by perpetrators,2.0
198904040028,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198904060007,4.0,0.0,0.0,10.0,Unknown,Philippines,0.0,,,,,Hostage(s) released by perpetrators,4.0
198904100009,7.0,0.0,,,Unknown,Haiti,0.0,,,,,Hostage(s) released by perpetrators,
198904140012,1.0,0.0,0.0,1.0,Unknown,Colombia,0.0,,,,,Unknown,
198904140013,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198904180015,3.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198904190014,14.0,0.0,0.0,1.0,Unknown,Bangladesh,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198904190015,4.0,0.0,,,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,4.0
198904200015,5.0,0.0,0.0,1.0,Unknown,India,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198904220011,1.0,0.0,0.0,1.0,Unknown,Colombia,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198904230001,3.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198904240015,-99.0,0.0,,,Unknown,China,0.0,,,,,Unknown,
198904250011,1.0,0.0,0.0,1.0,Unknown,Israel,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198904260009,3.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198904280013,3.0,0.0,0.0,1.0,Unknown,Peru,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198905030007,7.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198905030009,1.0,0.0,,,Unknown,Israel,0.0,,,,,Unknown,
198905120008,1.0,0.0,,,Unknown,Lebanon,0.0,,,,,Unknown,
198905140009,1.0,0.0,0.0,,Unknown,Unknown,0.0,,,,,Unknown,
198905160025,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198905200006,10.0,0.0,,,Unknown,Bangladesh,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198905200007,-99.0,0.0,,,Unknown,Pakistan,0.0,,,,,Unknown,
198905210011,1.0,0.0,0.0,1.0,Unknown,Colombia,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198905230012,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198905250007,1.0,0.0,0.0,1.0,Unknown,Colombia,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198905260008,-99.0,0.0,,,Prague to Karolovy Vary Flight,Prague to Karolovy Vary Flight,0.0,,,,,Unknown,
198905280008,8.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198905280009,8.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198905290003,5.0,0.0,0.0,1.0,Unknown,Sri Lanka,0.0,,,,,Hostage(s) killed (not during rescue attempt),5.0
198905300020,2.0,0.0,,,Unknown,Turkey,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198905310004,1.0,0.0,,,Unknown,Guatemala,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198906010011,26.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198906020007,1.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198906030011,1.0,0.0,0.0,12.0,Unknown,Colombia,0.0,,,,,Unknown,
198906060005,-99.0,0.0,,,Unknown,India,0.0,,,,,Unknown,
198906080009,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198906080010,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198906080011,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198906140005,1.0,0.0,0.0,1.0,Unknown,Colombia,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198906150005,1.0,0.0,0.0,1.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198906160022,1.0,0.0,,,Unknown,Venezuela,0.0,,,,,Unknown,
198906200006,1.0,0.0,,,Unknown,Peru,0.0,,,,,Unknown,
198906210010,1.0,0.0,,,Unknown,Lebanon,0.0,,,,,Hostage(s) released by perpetrators,1.0
198906220017,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198906220018,1.0,1.0,0.0,1.0,Unknown,West Bank and Gaza Strip,0.0,,,,,Hostage(s) released by perpetrators,1.0
198906280011,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198907060008,-99.0,0.0,,,Unknown,Israel,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198907080002,1.0,0.0,0.0,2.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198907080003,1.0,0.0,0.0,2.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198907080004,1.0,0.0,0.0,2.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198907080005,1.0,0.0,0.0,2.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198907080006,1.0,0.0,0.0,2.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198907080007,1.0,0.0,0.0,2.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198907090005,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Successful Rescue,1.0
198907110008,1.0,0.0,0.0,2.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198907120012,9.0,0.0,,,Unknown,Turkey,0.0,,,,,Unknown,
198907140006,1.0,0.0,,,Unknown,Venezuela,0.0,,,,,Unknown,
198907160012,1.0,0.0,0.0,2.0,Unknown,Ireland,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198907160013,5.0,0.0,,,Unknown,Lebanon,0.0,,,,,Unknown,
198907260010,2.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198907280009,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198908090010,1.0,0.0,0.0,249.0,Unknown,Ecuador,0.0,,,,,Hostage(s) released by perpetrators,1.0
198908090011,1.0,0.0,0.0,56.0,Unknown,Ecuador,1.0,5107000.0,,,,Unknown,
198908100011,10.0,0.0,,,Unknown,Turkey,0.0,,,,,Unknown,6.0
198908150017,12.0,0.0,,,Unknown,Turkey,0.0,,,,,Unknown,
198908160019,1.0,0.0,0.0,2.0,Unknown,India,0.0,,,,,Hostage(s) released by perpetrators,1.0
198908170020,1.0,0.0,0.0,,Unknown,Unknown,0.0,,,,,Unknown,
198908170024,-99.0,0.0,,,Unknown,India,0.0,,,,,Unknown,
198908210009,5.0,0.0,,,Unknown,Peru,0.0,,,,,Unknown,
198908210010,4.0,0.0,0.0,1.0,Unknown,Turkey,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198908210011,14.0,0.0,,,Unknown,Turkey,0.0,,,,,Unknown,
198908210012,19.0,0.0,,,Unknown,Turkey,0.0,,,,,Unknown,
198908230011,14.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198908240012,1.0,0.0,0.0,1.0,Unknown,Peru,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198908270010,15.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198908280011,14.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198908280013,1.0,0.0,0.0,1.0,Unknown,Philippines,1.0,,,,,Hostage(s) released by perpetrators,1.0
198908290013,1.0,0.0,0.0,3.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,
198909010019,-99.0,0.0,,,Unknown,Suriname,0.0,,,,,Unknown,
198909010020,-99.0,0.0,,,En route Nickerie to Paramaribo,En route Nickerie to Paramaribo,0.0,,,,,Unknown,
198909070014,2.0,0.0,,,Unknown,Northern Ireland,0.0,,,,,Unknown,
198909080026,-99.0,0.0,,,Unknown,Peru,0.0,,,,,Unknown,
198909100011,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198909100012,1.0,0.0,0.0,10.0,Unknown,Guatemala,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198909160012,1.0,0.0,0.0,,Unknown,India,0.0,,,,,Unknown,
198909160013,1.0,0.0,0.0,1.0,Unknown,Sri Lanka,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198909220009,1.0,0.0,,,Unknown,Lebanon,0.0,,,,,Unknown,
198909270023,3.0,0.0,,,Unknown,Guatemala,0.0,,,,,Unknown,
198909290015,1.0,0.0,,,Unknown,Guatemala,0.0,,,,,Unknown,
198910020013,1.0,0.0,0.0,1.0,Unknown,Colombia,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198910040014,-99.0,0.0,,,Unknown,Peru,0.0,,,,,Hostage(s) released by perpetrators,1.0
198910060013,-99.0,0.0,,,Unknown,Myanmar,0.0,,,,,Unknown,
198910060014,2.0,0.0,,,Unknown,Lebanon,0.0,,,,,Unknown,
198910070011,1.0,0.0,,,Unknown,France,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198910070012,1.0,0.0,0.0,3.0,Unknown,Colombia,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198910080009,1.0,0.0,0.0,5.0,Unknown,Lebanon,0.0,,,,,Hostage(s) released by perpetrators,1.0
198910090030,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198910130030,1.0,0.0,,,Unknown,Sri Lanka,0.0,,,,,Unknown,
198910130031,1.0,0.0,0.0,1.0,Unknown,Sri Lanka,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198910140009,8.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
198910180005,1.0,0.0,,,Unknown,Lebanon,0.0,,,,,Unknown,
198910190011,1.0,0.0,0.0,1.0,Unknown,West Bank and Gaza Strip,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198910200018,14.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198910230013,1.0,0.0,,,Unknown,Israel,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198910240009,4.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198910240010,-99.0,0.0,,,Unknown,Suriname,0.0,,,,,Unknown,
198910260012,1.0,0.0,0.0,3.0,Unknown,Colombia,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198910270015,1.0,0.0,0.0,1.0,Unknown,Sri Lanka,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198910290018,1.0,0.0,,,Unknown,Peru,0.0,,,,,Unknown,
198911010013,12.0,0.0,0.0,4.0,Unknown,Philippines,0.0,,,,,Hostage(s) released by perpetrators,12.0
198911040009,8.0,0.0,,,Unknown,Peru,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198911060013,3.0,0.0,0.0,1.0,Unknown,El Salvador,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198911070016,4.0,0.0,0.0,10.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,4.0
198911100011,4.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
198911120014,6.0,0.0,,,Unknown,Sri Lanka,0.0,,,,,Unknown,
198911150016,1.0,0.0,0.0,,Unknown,Philippines,0.0,,,,,Unknown,
198911150017,3.0,0.0,0.0,1.0,Unknown,Philippines,0.0,,,,,Hostage(s) released by perpetrators,3.0
198911170013,1.0,0.0,0.0,0.0,Unknown,Unknown,0.0,,,,,Unknown,
198911170020,4.0,0.0,,,Unknown,Peru,0.0,,,,,Unknown,
198911200004,14.0,0.0,0.0,2.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,14.0
198911210020,70.0,6.0,0.0,1.0,Unknown,Unknown,0.0,,,,,Unknown,
198911210025,3.0,0.0,,,Unknown,Sri Lanka,0.0,,,,,Hostage(s) killed (not during rescue attempt),3.0
198911240008,1.0,0.0,0.0,84.0,Unknown,Spain,0.0,,,,,Hostage(s) released by perpetrators,1.0
198912080004,1.0,0.0,0.0,5.0,Unknown,India,0.0,,,,,Hostage(s) released by perpetrators,1.0
198912110025,1.0,0.0,0.0,7.0,Unknown,Brazil,1.0,10000000.0,,,,Unknown,
198912120010,1.0,0.0,0.0,1.0,Unknown,Sri Lanka,0.0,,,,,Unknown,
198912130007,2.0,0.0,,,Unknown,Sri Lanka,0.0,,,,,Unknown,
198912160006,-99.0,0.0,0.0,,"Fukuoka, Japan","Fukuoka, Japan",0.0,,,,,Unknown,
198912170011,1.0,0.0,0.0,1.0,Unknown,West Bank and Gaza Strip,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
198912180018,1.0,0.0,,,Unknown,Thailand,0.0,,,,,Unknown,
198912190016,1.0,0.0,0.0,33.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
198912230009,1.0,0.0,0.0,4.0,Unknown,India,0.0,,,,,Hostage(s) released by perpetrators,1.0
198912260009,1.0,0.0,0.0,,Unknown,India,0.0,,,,,Unknown,
198912260010,1.0,0.0,,,Unknown,India,0.0,,,,,Unknown,
198912260011,2.0,0.0,,,Unknown,India,0.0,,,,,Unknown,
198912280005,1.0,0.0,0.0,6.0,Unknown,India,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198912280006,1.0,0.0,0.0,1.0,Unknown,Israel,0.0,,,,,Hostage(s) killed (not during rescue attempt),
198912300009,2.0,0.0,0.0,,Unknown,Philippines,0.0,,,,,Unknown,
199001000001,1.0,0.0,,,Unknown,Lebanon,0.0,,,,,Unknown,
199001020003,2.0,0.0,,,Unknown,Mexico,0.0,,,,,Unknown,
199001020009,1.0,0.0,0.0,8.0,Unknown,West Bank and Gaza Strip,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
199001060009,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199001100004,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199001100005,1.0,0.0,0.0,15.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
199001100006,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199001100007,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199001120001,1.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
199001120002,2.0,0.0,0.0,1.0,Unknown,Guatemala,0.0,,,,,Hostage(s) killed (not during rescue attempt),2.0
199001140001,15.0,0.0,2.0,0.0,Unknown,Unknown,0.0,,,,,Unknown,
199001140002,1.0,0.0,0.0,7.0,Unknown,Israel,0.0,,,,,Hostage(s) killed (not during rescue attempt),
199001140003,11.0,0.0,,,Unknown,Sri Lanka,0.0,,,,,Unknown,
199001180002,50.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
199001180004,1.0,0.0,,,Unknown,Israel,0.0,,,,,Unknown,
199001190004,4.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
199001240004,1.0,0.0,0.0,1.0,Unknown,West Bank and Gaza Strip,0.0,,,,,Hostage(s) killed (not during rescue attempt),
199001250007,-99.0,0.0,,,Bandar Abbas,Bandar Abbas,0.0,,,,,Hostage(s) escaped (not during rescue attempt),
199001300004,23.0,0.0,0.0,2.0,Unknown,Philippines,0.0,,,,,Unknown,-99.0
199001300005,6.0,0.0,,,Unknown,India,0.0,,,,,Unknown,
199001300006,10.0,0.0,,,Unknown,Sri Lanka,0.0,,,,,Unknown,
199001310001,1.0,0.0,,,Unknown,Colombia,1.0,15000000.0,,,,Unknown,
199001310002,40.0,0.0,,,Unknown,Sri Lanka,0.0,,,,,Unknown,
199002020002,2.0,0.0,0.0,20.0,Unknown,Sudan,0.0,,,,,Hostage(s) released by perpetrators,2.0
199002030002,1.0,0.0,0.0,2.0,Unknown,West Bank and Gaza Strip,0.0,,,,,Hostage(s) killed (not during rescue attempt),
199002050003,8.0,0.0,,,Unknown,Pakistan,0.0,,,,,Unknown,
199002080004,2.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199002090003,1.0,0.0,,,Unknown,Guatemala,0.0,,,,,Unknown,
199002100011,2.0,0.0,0.0,1.0,Unknown,Guatemala,0.0,,,,,Hostage(s) killed (not during rescue attempt),2.0
199002100012,1.0,0.0,,,Unknown,Guatemala,0.0,,,,,Unknown,
199002100014,17.0,0.0,0.0,1.0,Unknown,Mozambique,0.0,,,,,Hostage(s) killed (not during rescue attempt),
199002110004,1.0,0.0,0.0,2.0,Unknown,India,0.0,,,,,Hostage(s) killed (not during rescue attempt),
199002120011,1.0,1.0,0.0,12.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
199002130004,1.0,1.0,0.0,11.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
199002150005,1.0,1.0,0.0,4.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
199002160002,3.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
199002160004,2.0,0.0,0.0,59.0,Unknown,Mozambique,0.0,,,,,Hostage(s) released by perpetrators,2.0
199002180003,1.0,0.0,,,Unknown,Sri Lanka,0.0,,,,,Hostage(s) killed (not during rescue attempt),
199002190002,2.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199002210002,1.0,0.0,0.0,4.0,Unknown,Lebanon,0.0,,,,,Hostage(s) released by perpetrators,1.0
199002260001,1.0,0.0,0.0,1.0,Unknown,Colombia,0.0,,,,,Hostage(s) killed (not during rescue attempt),1.0
199002260002,1.0,0.0,0.0,1.0,Unknown,India,0.0,,,,,Hostage(s) killed (not during rescue attempt),
199002270007,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199002280004,6.0,0.0,,,Unknown,India,0.0,,,,,Unknown,
199003030001,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003030002,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003060008,-99.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003060009,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003060010,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003060012,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003060013,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003060014,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003060015,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003060016,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003080009,1.0,0.0,0.0,10.0,Unknown,Colombia,0.0,,,,,Hostage(s) released by perpetrators,1.0
199003100001,3.0,0.0,0.0,2.0,Unknown,Unknown,0.0,,,,,Unknown,
199003100006,13.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
199003110003,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003110004,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003130002,1.0,0.0,,,Unknown,Papua New Guinea,0.0,,,,,Unknown,
199003140002,17.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
199003150008,-99.0,0.0,,,Unknown,Lebanon,0.0,,,,,Unknown,
199003170002,4.0,0.0,,,Unknown,Unknown,0.0,,,,,Unknown,
199003170003,2.0,0.0,0.0,1.0,Unknown,India,0.0,,,,,Hostage(s) killed (not during rescue attempt),2.0
199003180003,5.0,0.0,0.0,1.0,Unknown,India,0.0,,,,,Hostage(s) killed (not during rescue attempt),5.0
199003190008,11.0,0.0,0.0,1.0,Unknown,India,0.0,,,,,Hostage(s) killed (not during rescue attempt),
199003230006,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003230007,1.0,0.0,,,Unknown,Colombia,0.0,,,,,Unknown,
199003230008,1.0,0.0,0.0,3.0,Unknown,India,0.0,,,,,Hostage(s) killed (not during rescue attempt),3.0
199003240016,-99.0,0.0,,,Unknown,Liberia,0.0,,,,,Hostage(s) killed (not during rescue attempt),
